frequency,amplitude
0.000000000000,0.000000000000
0.500000000000,0.000000000000
1.000000000000,0.000000000000
1.500000000000,0.000000000000
2.000000000000,0.000000000000
2.500000000000,0.000000000000
3.000000000000,0.000000000000
3.500000000000,0.000000000000
4.000000000000,0.000000000000
4.500000000000,0.000000000000
5.000000000000,0.000000000000
5.500000000000,0.000000000000
6.000000000000,0.000000000000
6.500000000000,0.000000000000
7.000000000000,0.000000000000
7.500000000000,0.000000000000
8.000000000000,0.700000000000
8.500000000000,0.000000000000
9.000000000000,0.000000000000
9.500000000000,0.000000000000
10.000000000000,0.000000000000
10.500000000000,0.000000000000
11.000000000000,0.000000000000
11.500000000000,0.000000000000
12.000000000000,0.000000000000
12.500000000000,0.000000000000
13.000000000000,0.000000000000
13.500000000000,0.000000000000
14.000000000000,0.000000000000
14.500000000000,0.000000000000
15.000000000000,0.000000000000
15.500000000000,0.000000000000
16.000000000000,0.000000000000
16.500000000000,0.000000000000
17.000000000000,0.000000000000
17.500000000000,0.000000000000
18.000000000000,0.000000000000
18.500000000000,0.000000000000
19.000000000000,0.000000000000
19.500000000000,0.000000000000
20.000000000000,0.000000000000
20.500000000000,0.000000000000
21.000000000000,0.000000000000
21.500000000000,0.000000000000
22.000000000000,0.000000000000
22.500000000000,0.000000000000
23.000000000000,0.000000000000
23.500000000000,0.000000000000
24.000000000000,0.000000000000
24.500000000000,0.000000000000
25.000000000000,0.000000000000
25.500000000000,0.000000000000
26.000000000000,0.000000000000
26.500000000000,0.000000000000
27.000000000000,0.000000000000
27.500000000000,0.000000000000
28.000000000000,0.000000000000
28.500000000000,0.000000000000
29.000000000000,0.000000000000
29.500000000000,0.000000000000
30.000000000000,0.000000000000
30.500000000000,0.000000000000
31.000000000000,0.000000000000
31.500000000000,0.000000000000
32.000000000000,0.000000000000
32.500000000000,0.000000000000
33.000000000000,0.000000000000
33.500000000000,0.000000000000
34.000000000000,0.000000000000
34.500000000000,0.000000000000
35.000000000000,0.000000000000
35.500000000000,0.000000000000
36.000000000000,0.000000000000
36.500000000000,0.000000000000
37.000000000000,0.000000000000
37.500000000000,0.000000000000
38.000000000000,0.000000000000
38.500000000000,0.000000000000
39.000000000000,0.000000000000
39.500000000000,0.000000000000
40.000000000000,0.000000000000
40.500000000000,0.000000000000
41.000000000000,0.000000000000
41.500000000000,0.000000000000
42.000000000000,0.000000000000
42.500000000000,0.000000000000
43.000000000000,0.000000000000
43.500000000000,0.000000000000
44.000000000000,0.000000000000
44.500000000000,0.000000000000
45.000000000000,0.000000000000
45.500000000000,0.000000000000
46.000000000000,0.000000000000
46.500000000000,0.000000000000
47.000000000000,0.000000000000
47.500000000000,0.000000000000
48.000000000000,0.000000000000
48.500000000000,0.000000000000
49.000000000000,0.000000000000
49.500000000000,0.000000000000
50.000000000000,1.000000000000
50.500000000000,0.000000000000
51.000000000000,0.000000000000
51.500000000000,0.000000000000
52.000000000000,0.000000000000
52.500000000000,0.000000000000
53.000000000000,0.000000000000
53.500000000000,0.000000000000
54.000000000000,0.000000000000
54.500000000000,0.000000000000
55.000000000000,0.000000000000
55.500000000000,0.000000000000
56.000000000000,0.000000000000
56.500000000000,0.000000000000
57.000000000000,0.000000000000
57.500000000000,0.000000000000
58.000000000000,0.000000000000
58.500000000000,0.000000000000
59.000000000000,0.000000000000
59.500000000000,0.000000000000
60.000000000000,0.000000000000
60.500000000000,0.000000000000
61.000000000000,0.000000000000
61.500000000000,0.000000000000
62.000000000000,0.000000000000
62.500000000000,0.000000000000
63.000000000000,0.000000000000
63.500000000000,0.000000000000
64.000000000000,0.000000000000
