frequency,amplitude
3.898437500000,0.000400833468
3.906250000000,0.000399936680
3.914062500000,0.000399044170
3.921875000000,0.000398155908
3.929687500000,0.000397271862
3.937500000000,0.000396392001
3.945312500000,0.000395516295
3.953125000000,0.000394644712
3.960937500000,0.000393777224
3.968750000000,0.000392913801
3.976562500000,0.000392054412
3.984375000000,0.000391199029
3.992187500000,0.000390347623
4.000000000000,0.000389500165
4.007812500000,0.000388656627
4.015625000000,0.000387816982
4.023437500000,0.000386981200
4.031250000000,0.000386149256
4.039062500000,0.000385321121
4.046875000000,0.000384496769
4.054687500000,0.000383676173
4.062500000000,0.000382859306
4.070312500000,0.000382046143
4.078125000000,0.000381236657
4.085937500000,0.000380430823
4.093750000000,0.000379628616
4.101562500000,0.000378830010
4.109375000000,0.000378034980
4.117187500000,0.000377243501
4.125000000000,0.000376455550
4.132812500000,0.000375671101
4.140625000000,0.000374890131
4.148437500000,0.000374112616
4.156250000000,0.000373338533
4.164062500000,0.000372567857
4.171875000000,0.000371800567
4.179687500000,0.000371036638
4.187500000000,0.000370276049
4.195312500000,0.000369518777
4.203125000000,0.000368764799
4.210937500000,0.000368014094
4.218750000000,0.000367266639
4.226562500000,0.000366522413
4.234375000000,0.000365781395
4.242187500000,0.000365043563
4.250000000000,0.000364308895
4.257812500000,0.000363577372
4.265625000000,0.000362848972
4.273437500000,0.000362123675
4.281250000000,0.000361401460
4.289062500000,0.000360682308
4.296875000000,0.000359966198
4.304687500000,0.000359253110
4.312500000000,0.000358543026
4.320312500000,0.000357835924
4.328125000000,0.000357131787
4.335937500000,0.000356430595
4.343750000000,0.000355732329
4.351562500000,0.000355036971
4.359375000000,0.000354344501
4.367187500000,0.000353654901
4.375000000000,0.000352968153
4.382812500000,0.000352284239
4.390625000000,0.000351603141
4.398437500000,0.000350924841
4.406250000000,0.000350249321
4.414062500000,0.000349576564
4.421875000000,0.000348906553
4.429687500000,0.000348239270
4.437500000000,0.000347574698
4.445312500000,0.000346912820
4.453125000000,0.000346253619
4.460937500000,0.000345597080
4.468750000000,0.000344943185
4.476562500000,0.000344291918
4.484375000000,0.000343643262
4.492187500000,0.000342997203
4.500000000000,0.000342353723
4.507812500000,0.000341712807
4.515625000000,0.000341074439
4.523437500000,0.000340438604
4.531250000000,0.000339805287
4.539062500000,0.000339174471
4.546875000000,0.000338546142
4.554687500000,0.000337920285
4.562500000000,0.000337296885
4.570312500000,0.000336675927
4.578125000000,0.000336057397
4.585937500000,0.000335441279
4.593750000000,0.000334827560
4.601562500000,0.000334216225
4.609375000000,0.000333607259
4.617187500000,0.000333000650
4.625000000000,0.000332396383
4.632812500000,0.000331794443
4.640625000000,0.000331194818
4.648437500000,0.000330597494
4.656250000000,0.000330002456
4.664062500000,0.000329409693
4.671875000000,0.000328819190
4.679687500000,0.000328230934
4.687500000000,0.000327644912
4.695312500000,0.000327061111
4.703125000000,0.000326479519
4.710937500000,0.000325900122
4.718750000000,0.000325322907
4.726562500000,0.000324747863
4.734375000000,0.000324174977
4.742187500000,0.000323604236
4.750000000000,0.000323035628
4.757812500000,0.000322469140
4.765625000000,0.000321904762
4.773437500000,0.000321342480
4.781250000000,0.000320782283
4.789062500000,0.000320224159
4.796875000000,0.000319668096
4.804687500000,0.000319114082
4.812500000000,0.000318562107
4.820312500000,0.000318012158
4.828125000000,0.000317464225
4.835937500000,0.000316918295
4.843750000000,0.000316374359
4.851562500000,0.000315832403
4.859375000000,0.000315292419
4.867187500000,0.000314754394
4.875000000000,0.000314218318
4.882812500000,0.000313684179
4.890625000000,0.000313151968
4.898437500000,0.000312621674
4.906250000000,0.000312093286
4.914062500000,0.000311566793
4.921875000000,0.000311042186
4.929687500000,0.000310519454
4.937500000000,0.000309998586
4.945312500000,0.000309479573
4.953125000000,0.000308962405
4.960937500000,0.000308447071
4.968750000000,0.000307933561
4.976562500000,0.000307421867
4.984375000000,0.000306911977
4.992187500000,0.000306403882
5.000000000000,0.000305897573
5.007812500000,0.000305393040
5.015625000000,0.000304890274
5.023437500000,0.000304389265
5.031250000000,0.000303890003
5.039062500000,0.000303392480
5.046875000000,0.000302896686
5.054687500000,0.000302402612
5.062500000000,0.000301910248
5.070312500000,0.000301419587
5.078125000000,0.000300930619
5.085937500000,0.000300443335
5.093750000000,0.000299957726
5.101562500000,0.000299473783
5.109375000000,0.000298991498
5.117187500000,0.000298510863
5.125000000000,0.000298031867
5.132812500000,0.000297554504
5.140625000000,0.000297078764
5.148437500000,0.000296604639
5.156250000000,0.000296132121
5.164062500000,0.000295661201
5.171875000000,0.000295191872
5.179687500000,0.000294724125
5.187500000000,0.000294257951
5.195312500000,0.000293793343
5.203125000000,0.000293330294
5.210937500000,0.000292868794
5.218750000000,0.000292408836
5.226562500000,0.000291950412
5.234375000000,0.000291493515
5.242187500000,0.000291038137
5.250000000000,0.000290584269
5.257812500000,0.000290131905
5.265625000000,0.000289681036
5.273437500000,0.000289231656
5.281250000000,0.000288783757
5.289062500000,0.000288337331
5.296875000000,0.000287892371
5.304687500000,0.000287448870
5.312500000000,0.000287006820
5.320312500000,0.000286566215
5.328125000000,0.000286127046
5.335937500000,0.000285689308
5.343750000000,0.000285252992
5.351562500000,0.000284818092
5.359375000000,0.000284384601
5.367187500000,0.000283952512
5.375000000000,0.000283521818
5.382812500000,0.000283092512
5.390625000000,0.000282664588
5.398437500000,0.000282238038
5.406250000000,0.000281812856
5.414062500000,0.000281389036
5.421875000000,0.000280966570
5.429687500000,0.000280545453
5.437500000000,0.000280125676
5.445312500000,0.000279707236
5.453125000000,0.000279290123
5.460937500000,0.000278874333
5.468750000000,0.000278459859
5.476562500000,0.000278046695
5.484375000000,0.000277634833
5.492187500000,0.000277224269
5.500000000000,0.000276814996
5.507812500000,0.000276407007
5.515625000000,0.000276000297
5.523437500000,0.000275594860
5.531250000000,0.000275190689
5.539062500000,0.000274787779
5.546875000000,0.000274386123
5.554687500000,0.000273985716
5.562500000000,0.000273586551
5.570312500000,0.000273188624
5.578125000000,0.000272791928
5.585937500000,0.000272396457
5.593750000000,0.000272002205
5.601562500000,0.000271609168
5.609375000000,0.000271217338
5.617187500000,0.000270826712
5.625000000000,0.000270437282
5.632812500000,0.000270049044
5.640625000000,0.000269661991
5.648437500000,0.000269276120
5.656250000000,0.000268891423
5.664062500000,0.000268507896
5.671875000000,0.000268125533
5.679687500000,0.000267744329
5.687500000000,0.000267364279
5.695312500000,0.000266985377
5.703125000000,0.000266607618
5.710937500000,0.000266230996
5.718750000000,0.000265855508
5.726562500000,0.000265481147
5.734375000000,0.000265107908
5.742187500000,0.000264735786
5.750000000000,0.000264364777
5.757812500000,0.000263994875
5.765625000000,0.000263626075
5.773437500000,0.000263258373
5.781250000000,0.000262891762
5.789062500000,0.000262526239
5.796875000000,0.000262161799
5.804687500000,0.000261798436
5.812500000000,0.000261436147
5.820312500000,0.000261074925
5.828125000000,0.000260714766
5.835937500000,0.000260355667
5.843750000000,0.000259997621
5.851562500000,0.000259640624
5.859375000000,0.000259284672
5.867187500000,0.000258929760
5.875000000000,0.000258575883
5.882812500000,0.000258223037
5.890625000000,0.000257871218
5.898437500000,0.000257520420
5.906250000000,0.000257170639
5.914062500000,0.000256821872
5.921875000000,0.000256474113
5.929687500000,0.000256127357
5.937500000000,0.000255781602
5.945312500000,0.000255436842
5.953125000000,0.000255093073
5.960937500000,0.000254750290
5.968750000000,0.000254408490
5.976562500000,0.000254067668
5.984375000000,0.000253727820
5.992187500000,0.000253388942
6.000000000000,0.000253051029
6.007812500000,0.000252714078
6.015625000000,0.000252378084
6.023437500000,0.000252043043
6.031250000000,0.000251708952
6.039062500000,0.000251375805
6.046875000000,0.000251043600
6.054687500000,0.000250712332
6.062500000000,0.000250381996
6.070312500000,0.000250052590
6.078125000000,0.000249724109
6.085937500000,0.000249396550
6.093750000000,0.000249069907
6.101562500000,0.000248744178
6.109375000000,0.000248419359
6.117187500000,0.000248095446
6.125000000000,0.000247772435
6.132812500000,0.000247450321
6.140625000000,0.000247129103
6.148437500000,0.000246808775
6.156250000000,0.000246489334
6.164062500000,0.000246170777
6.171875000000,0.000245853099
6.179687500000,0.000245536297
6.187500000000,0.000245220368
6.195312500000,0.000244905307
6.203125000000,0.000244591111
6.210937500000,0.000244277777
6.218750000000,0.000243965301
6.226562500000,0.000243653680
6.234375000000,0.000243342910
6.242187500000,0.000243032987
6.250000000000,0.000242723908
6.257812500000,0.000242415669
6.265625000000,0.000242108268
6.273437500000,0.000241801701
6.281250000000,0.000241495963
6.289062500000,0.000241191053
6.296875000000,0.000240886966
6.304687500000,0.000240583700
6.312500000000,0.000240281250
6.320312500000,0.000239979614
6.328125000000,0.000239678789
6.335937500000,0.000239378770
6.343750000000,0.000239079555
6.351562500000,0.000238781141
6.359375000000,0.000238483524
6.367187500000,0.000238186701
6.375000000000,0.000237890669
6.382812500000,0.000237595425
6.390625000000,0.000237300966
6.398437500000,0.000237007288
6.406250000000,0.000236714389
6.414062500000,0.000236422264
6.421875000000,0.000236130913
6.429687500000,0.000235840330
6.437500000000,0.000235550513
6.445312500000,0.000235261460
6.453125000000,0.000234973166
6.460937500000,0.000234685630
6.468750000000,0.000234398847
6.476562500000,0.000234112816
6.484375000000,0.000233827533
6.492187500000,0.000233542996
6.500000000000,0.000233259200
6.507812500000,0.000232976144
6.515625000000,0.000232693825
6.523437500000,0.000232412239
6.531250000000,0.000232131384
6.539062500000,0.000231851257
6.546875000000,0.000231571855
6.554687500000,0.000231293175
6.562500000000,0.000231015215
6.570312500000,0.000230737972
6.578125000000,0.000230461443
