x,ell,P_reference,P_forward,P_backward,abs_err_forward,rel_err_forward,abs_err_backward,rel_err_backward
0.1,42,0.053916761450852153676178745650826367913984074819061609912433486691743330877222634641815225056059340715565701637,0.053916761450852148,-0.36273794262433884,5.846141392590719970307551636922333094287433486691743330877222634641815225056059340715565701637E-18,1.0842901604763061646533888768961571242981902658204799811234523020260703919176446561222879314084738234416942586E-16,0.41665470407519099195840621635040768551757217906710848491243348669174333087722263464181522505605934071556570164,7.7277398134343206191928151494683436579876185293912097566082791070444715825665732140218728896836882011551429654
0.1,43,0.11372099848202125000236084057600995233471237096946586986816954705269227313599950914138550246844962398432498117,0.11372099848202125,0.30649058262124496,3.94579945956561308061892829809348930736816954705269227313599950914138550246844962398432498117E-18,3.4697193238146121654632968608004688585541730240388054904802613965240317670421582377998510263388380381735780794E-17,0.19276958413922370577202581292599613139217056360084663013183045294730772686400049085861449753155037601567501883,1.6951098452560602683982002002293869654156660370521566058872406281869315778270288813910004961920511879551555590
0.1,44,-0.030205637627114946229951774332176357566713324742196309708677321021618946957497082368766435854896976570461606516,-0.030205637627114944,0.41509544549207722,2.463725100871625402069984904484627950333677321021618946957497082368766435854896976570461606516E-18,8.1565075079229341513873617079826826563942734236530186249373920200919859807112724127614154966665067680805805701E-17,0.44530108311919216587018853697550243145167731400000880970867732102161894695749708236876643585489697657046160652,14.742316934884203036187387696538187093511171596534997918301896480941775116476510998975784525863296220855109106
0.1,45,-0.11716786906867240107629922811184688066062604596664452588847882773256853970285595876764102621983933011087856401,-0.1171678690686724,-0.21758302601011756,6.03758875165595700559136544873764061963847882773256853970285595876764102621983933011087856401E-18,5.1529389410652421345703881166917424024768099453784112069896367744782895252354042962198163171074872023353431590E-17,0.10041515694144515731458912007355220089736307451675391161152117226743146029714404123235897378016066988912143599,0.85701957148842201415388125629422188436754681436357864018461570956028205427095166059275140235483163776118044395
0.1,46,0.006370132275983774433277087318222706457784891593950159785556962694781746592948831416773590114584860067574858711,0.0063701322759837746,-0.4491152300833815,1.66870581502459449907579898368818394901943037305218253407051168583226409885415139932425141289E-19,2.6195779659330341239887477912896998219295937473487428249010645402258164932375161414143351987088992593064737959E-17,0.45548536235936527474776485376360427333991837548066890978555696269478174659294883141677359011458486006757485871,71.503281662863456685823593348538818318811328981110703256730997914490665420239376783481722290759003404825582465
0.1,47,0.11593540866650169271624392386956038092327423004758514218331180874751641851518667109860650905575875747507019015,0.11593540866650168,0.1240861182274459,1.573875451377761215110373802094113982968331180874751641851518667109860650905575875747507019015E-17,1.3575450929794460990002796192985309809278527837642057631645897002691152038612729033410559552584674824351115474E-16,0.00815070956094421186642918463759110170352153869020782656668819125248358148481332890139349094424124252492980985,0.070303884332615226180202993945206717572252832985087727715499901111258154602179550389872363336500036214901027745
0.1,48,0.016708128445011016512061091791270093660144644929557567040225072534428103336914512687270847709824110760694417709,0.016708128445011013,0.46431737368915976,3.187666125629380196466384965135246043602725072534428103336914512687270847709824110760694417709E-18,1.9078534954531099233251312446997824161403824149785877079726324188802571747529168104838972459273185459881535176E-16,0.44760924524414874598333203269050942953369156722864555795977492746557189666308548731272915229017588923930558229,26.789909277828371077300350593567037954516802545030647427455249435815703585828574919997294737558028597512672155
0.1,49,-0.11026185245051988518379247272863045630845920303949770559527506193114276443556263431165969336906222811779410198,-0.11026185245051986,-0.029637860206786805,2.024054666582999976647887126663813051809527506193114276443556263431165969336906222811779410198E-17,1.8356799034292449426448054480319944935452293824289129026342663684026146207584126557182615219700038115963033672E-16,0.08062399224373308024412097472380315715316430786737856497027506193114276443556263431165969336906222811779410198,0.73120476803083982395856554625272642095475005664879520026250028214610013058689579985823860084547618496313314982
0.1,50,-0.038205812661313735631395458076007248775107634259669996314777253528160379414863850263860785866842109083665690254,-0.038205812661313732,-0.46089932253632038,3.971777415462860422150237333966701246314777253528160379414863850263860785866842109083665690254E-18,1.0395741220509580610995797872119028175578795204449088716877468209794531875042283057560074293225524671299916258E-16,0.42269350987500664154354994821958471654261850099423625368522274647183962058513614973613921413315789091633430975,11.063591648268109551684403998058328596750311521156170609611788453101318676449958983904157581099774672916066955
0.5,0,1,1,1,0,0,0,0
